1610124702.614805;Aggregator started
1610124760.075819;m3-82;Data received on port 1234 from port 1234 with length 10
1610124760.075989;m3-89;Data received on port 1234 from port 1234 with length 10
1610124760.076227;m3-83;Data received on port 1234 from port 1234 with length 10
1610124760.078792;m3-86;Data received on port 1234 from port 1234 with length 10
1610124760.082890;m3-87;Data received on port 1234 from port 1234 with length 10
1610124760.089565;m3-90;Data received on port 1234 from port 1234 with length 10
1610124760.097705;m3-80;Data received on port 1234 from port 1234 with length 10
1610124762.587511;m3-84;Sending broadcast
1610124762.595379;m3-88;Data received on port 1234 from port 1234 with length 10
1610124762.595983;m3-90;Data received on port 1234 from port 1234 with length 10
1610124762.596201;m3-82;Data received on port 1234 from port 1234 with length 10
1610124762.596459;m3-87;Data received on port 1234 from port 1234 with length 10
1610124762.596713;m3-89;Data received on port 1234 from port 1234 with length 10
1610124762.602802;m3-81;Data received on port 1234 from port 1234 with length 10
1610124762.604215;m3-83;Data received on port 1234 from port 1234 with length 10
1610124763.031181;m3-87;Sending broadcast
1610124763.041223;m3-85;Data received on port 1234 from port 1234 with length 10
1610124763.041514;m3-89;Data received on port 1234 from port 1234 with length 10
1610124763.045301;m3-86;Data received on port 1234 from port 1234 with length 10
1610124763.064032;m3-82;Data received on port 1234 from port 1234 with length 10
1610124763.068601;m3-80;Data received on port 1234 from port 1234 with length 10
1610124763.073045;m3-81;Data received on port 1234 from port 1234 with length 10
1610124763.073938;m3-83;Data received on port 1234 from port 1234 with length 10
1610124765.409949;m3-82;Sending broadcast
1610124765.421989;m3-86;Data received on port 1234 from port 1234 with length 10
1610124765.423846;m3-80;Data received on port 1234 from port 1234 with length 10
1610124765.434264;m3-90;Data received on port 1234 from port 1234 with length 10
1610124765.434699;m3-83;Data received on port 1234 from port 1234 with length 10
1610124765.440005;m3-81;Data received on port 1234 from port 1234 with length 10
1610124765.444453;m3-85;Data received on port 1234 from port 1234 with length 10
1610124765.447515;m3-84;Data received on port 1234 from port 1234 with length 10
1610124765.448570;m3-87;Data received on port 1234 from port 1234 with length 10
1610124765.449343;m3-88;Data received on port 1234 from port 1234 with length 10
1610124765.504523;m3-83;Sending broadcast
1610124765.512581;m3-86;Data received on port 1234 from port 1234 with length 10
1610124765.512953;m3-85;Data received on port 1234 from port 1234 with length 10
1610124765.513282;m3-89;Data received on port 1234 from port 1234 with length 10
1610124765.514405;m3-80;Data received on port 1234 from port 1234 with length 10
1610124765.515149;m3-90;Data received on port 1234 from port 1234 with length 10
1610124765.515343;m3-82;Data received on port 1234 from port 1234 with length 10
1610124765.516932;m3-81;Data received on port 1234 from port 1234 with length 10
1610124765.524298;m3-84;Data received on port 1234 from port 1234 with length 10
1610124765.527652;m3-88;Data received on port 1234 from port 1234 with length 10
1610124765.586268;m3-85;Sending broadcast
1610124765.597128;m3-82;Data received on port 1234 from port 1234 with length 10
1610124765.597421;m3-83;Data received on port 1234 from port 1234 with length 10
1610124765.598043;m3-80;Data received on port 1234 from port 1234 with length 10
1610124765.599272;m3-84;Data received on port 1234 from port 1234 with length 10
1610124765.604333;m3-88;Data received on port 1234 from port 1234 with length 10
1610124765.604765;m3-87;Data received on port 1234 from port 1234 with length 10
1610124765.605065;m3-90;Data received on port 1234 from port 1234 with length 10
1610124765.605251;m3-86;Data received on port 1234 from port 1234 with length 10
1610124765.605422;m3-89;Data received on port 1234 from port 1234 with length 10
1610124765.605908;m3-81;Data received on port 1234 from port 1234 with length 10
1610124765.735815;m3-84;Sending broadcast
1610124765.745337;m3-90;Data received on port 1234 from port 1234 with length 10
1610124765.745684;m3-82;Data received on port 1234 from port 1234 with length 10
1610124765.745892;m3-83;Data received on port 1234 from port 1234 with length 10
1610124765.746167;m3-87;Data received on port 1234 from port 1234 with length 10
1610124765.747343;m3-81;Data received on port 1234 from port 1234 with length 10
1610124766.897993;m3-81;Sending broadcast
1610124766.915710;m3-89;Data received on port 1234 from port 1234 with length 10
1610124766.918189;m3-90;Data received on port 1234 from port 1234 with length 10
1610124766.918652;m3-83;Data received on port 1234 from port 1234 with length 10
1610124766.925787;m3-87;Data received on port 1234 from port 1234 with length 10
1610124766.926098;m3-88;Data received on port 1234 from port 1234 with length 10
1610124766.927993;m3-80;Data received on port 1234 from port 1234 with length 10
1610124766.929222;m3-84;Data received on port 1234 from port 1234 with length 10
1610124766.929902;m3-85;Data received on port 1234 from port 1234 with length 10
1610124766.934753;m3-86;Data received on port 1234 from port 1234 with length 10
1610124767.547751;m3-89;Sending broadcast
1610124767.556625;m3-84;Data received on port 1234 from port 1234 with length 10
1610124767.556992;m3-90;Data received on port 1234 from port 1234 with length 10
1610124767.557195;m3-86;Data received on port 1234 from port 1234 with length 10
1610124767.557448;m3-85;Data received on port 1234 from port 1234 with length 10
1610124767.557619;m3-83;Data received on port 1234 from port 1234 with length 10
1610124767.564725;m3-88;Data received on port 1234 from port 1234 with length 10
1610124767.565127;m3-87;Data received on port 1234 from port 1234 with length 10
1610124767.567272;m3-80;Data received on port 1234 from port 1234 with length 10
1610124767.571262;m3-82;Data received on port 1234 from port 1234 with length 10
1610124767.580122;m3-81;Data received on port 1234 from port 1234 with length 10
1610124768.764561;m3-88;Sending broadcast
1610124768.774181;m3-82;Data received on port 1234 from port 1234 with length 10
1610124768.774862;m3-90;Data received on port 1234 from port 1234 with length 10
1610124768.775436;m3-83;Data received on port 1234 from port 1234 with length 10
1610124768.775709;m3-84;Data received on port 1234 from port 1234 with length 10
1610124768.780722;m3-89;Data received on port 1234 from port 1234 with length 10
1610124768.782549;m3-87;Data received on port 1234 from port 1234 with length 10
1610124768.782952;m3-81;Data received on port 1234 from port 1234 with length 10
1610124768.787837;m3-85;Data received on port 1234 from port 1234 with length 10
1610124769.371185;m3-86;Sending broadcast
1610124769.382295;m3-85;Data received on port 1234 from port 1234 with length 10
1610124769.382662;m3-82;Data received on port 1234 from port 1234 with length 10
1610124769.389104;m3-80;Data received on port 1234 from port 1234 with length 10
1610124769.395995;m3-89;Data received on port 1234 from port 1234 with length 10
1610124769.398507;m3-81;Data received on port 1234 from port 1234 with length 10
1610124769.398909;m3-84;Data received on port 1234 from port 1234 with length 10
1610124769.401391;m3-88;Data received on port 1234 from port 1234 with length 10
1610124769.402648;m3-90;Data received on port 1234 from port 1234 with length 10
1610124769.402957;m3-83;Data received on port 1234 from port 1234 with length 10
1610124769.408638;m3-87;Data received on port 1234 from port 1234 with length 10
1610124770.056561;m3-90;Sending broadcast
1610124770.067275;m3-87;Data received on port 1234 from port 1234 with length 10
1610124770.067640;m3-84;Data received on port 1234 from port 1234 with length 10
1610124770.067838;m3-89;Data received on port 1234 from port 1234 with length 10
1610124770.068380;m3-81;Data received on port 1234 from port 1234 with length 10
1610124770.069783;m3-85;Data received on port 1234 from port 1234 with length 10
1610124770.074437;m3-86;Data received on port 1234 from port 1234 with length 10
1610124770.074807;m3-83;Data received on port 1234 from port 1234 with length 10
1610124770.075079;m3-88;Data received on port 1234 from port 1234 with length 10
1610124770.087603;m3-82;Data received on port 1234 from port 1234 with length 10
1610124771.281268;m3-80;Sending broadcast
1610124771.291278;m3-86;Data received on port 1234 from port 1234 with length 10
1610124771.291805;m3-88;Data received on port 1234 from port 1234 with length 10
1610124771.292097;m3-81;Data received on port 1234 from port 1234 with length 10
1610124771.292353;m3-83;Data received on port 1234 from port 1234 with length 10
1610124771.292790;m3-84;Data received on port 1234 from port 1234 with length 10
1610124771.299470;m3-87;Data received on port 1234 from port 1234 with length 10
1610124771.322015;m3-82;Data received on port 1234 from port 1234 with length 10
1610124773.026808;m3-89;Sending broadcast
1610124773.035992;m3-90;Data received on port 1234 from port 1234 with length 10
1610124773.037499;m3-82;Data received on port 1234 from port 1234 with length 10
1610124773.039280;m3-81;Data received on port 1234 from port 1234 with length 10
1610124773.039681;m3-84;Data received on port 1234 from port 1234 with length 10
1610124773.042010;m3-88;Data received on port 1234 from port 1234 with length 10
1610124773.048987;m3-83;Data received on port 1234 from port 1234 with length 10
1610124773.063315;m3-87;Data received on port 1234 from port 1234 with length 10
1610124773.066121;m3-80;Data received on port 1234 from port 1234 with length 10
1610124775.086053;m3-90;Sending broadcast
1610124775.096731;m3-82;Data received on port 1234 from port 1234 with length 10
1610124775.097026;m3-88;Data received on port 1234 from port 1234 with length 10
1610124775.098160;m3-87;Data received on port 1234 from port 1234 with length 10
1610124775.098532;m3-83;Data received on port 1234 from port 1234 with length 10
1610124775.103895;m3-81;Data received on port 1234 from port 1234 with length 10
1610124775.104266;m3-84;Data received on port 1234 from port 1234 with length 10
1610124775.115015;m3-86;Data received on port 1234 from port 1234 with length 10
1610124775.115424;m3-89;Data received on port 1234 from port 1234 with length 10
1610124775.125302;m3-85;Data received on port 1234 from port 1234 with length 10
1610124776.774647;m3-88;Sending broadcast
1610124776.784837;m3-81;Data received on port 1234 from port 1234 with length 10
1610124776.786056;m3-90;Data received on port 1234 from port 1234 with length 10
1610124776.786422;m3-80;Data received on port 1234 from port 1234 with length 10
1610124776.786628;m3-83;Data received on port 1234 from port 1234 with length 10
1610124776.786803;m3-89;Data received on port 1234 from port 1234 with length 10
1610124776.787067;m3-82;Data received on port 1234 from port 1234 with length 10
1610124776.804529;m3-86;Data received on port 1234 from port 1234 with length 10
1610124777.260826;m3-82;Sending broadcast
1610124777.270962;m3-80;Data received on port 1234 from port 1234 with length 10
1610124777.271601;m3-88;Data received on port 1234 from port 1234 with length 10
1610124777.271902;m3-87;Data received on port 1234 from port 1234 with length 10
1610124777.272633;m3-84;Data received on port 1234 from port 1234 with length 10
1610124777.278605;m3-90;Data received on port 1234 from port 1234 with length 10
1610124777.278914;m3-83;Data received on port 1234 from port 1234 with length 10
1610124777.279212;m3-81;Data received on port 1234 from port 1234 with length 10
1610124777.286656;m3-85;Data received on port 1234 from port 1234 with length 10
1610124778.357892;m3-85;Sending broadcast
1610124778.366766;m3-87;Data received on port 1234 from port 1234 with length 10
1610124778.367137;m3-84;Data received on port 1234 from port 1234 with length 10
1610124778.367548;m3-90;Data received on port 1234 from port 1234 with length 10
1610124778.367810;m3-83;Data received on port 1234 from port 1234 with length 10
1610124778.368441;m3-81;Data received on port 1234 from port 1234 with length 10
1610124778.375116;m3-88;Data received on port 1234 from port 1234 with length 10
1610124778.379249;m3-86;Data received on port 1234 from port 1234 with length 10
1610124778.400869;m3-82;Data received on port 1234 from port 1234 with length 10
1610124779.812941;m3-86;Sending broadcast
1610124779.826973;m3-89;Data received on port 1234 from port 1234 with length 10
1610124779.829889;m3-87;Data received on port 1234 from port 1234 with length 10
1610124779.830214;m3-80;Data received on port 1234 from port 1234 with length 10
1610124779.834211;m3-85;Data received on port 1234 from port 1234 with length 10
1610124779.836845;m3-90;Data received on port 1234 from port 1234 with length 10
1610124779.837272;m3-81;Data received on port 1234 from port 1234 with length 10
1610124779.838540;m3-88;Data received on port 1234 from port 1234 with length 10
1610124779.838842;m3-83;Data received on port 1234 from port 1234 with length 10
1610124779.840968;m3-84;Data received on port 1234 from port 1234 with length 10
1610124780.130858;m3-87;Sending broadcast
1610124780.141688;m3-80;Data received on port 1234 from port 1234 with length 10
1610124780.141996;m3-82;Data received on port 1234 from port 1234 with length 10
1610124780.142466;m3-85;Data received on port 1234 from port 1234 with length 10
1610124780.149812;m3-89;Data received on port 1234 from port 1234 with length 10
1610124780.169320;m3-86;Data received on port 1234 from port 1234 with length 10
1610124780.173618;m3-90;Data received on port 1234 from port 1234 with length 10
1610124780.605307;m3-84;Sending broadcast
1610124780.615987;m3-90;Data received on port 1234 from port 1234 with length 10
1610124780.616530;m3-81;Data received on port 1234 from port 1234 with length 10
1610124780.616823;m3-83;Data received on port 1234 from port 1234 with length 10
1610124780.619451;m3-87;Data received on port 1234 from port 1234 with length 10
1610124780.623605;m3-88;Data received on port 1234 from port 1234 with length 10
1610124780.641042;m3-82;Data received on port 1234 from port 1234 with length 10
1610124780.645384;m3-80;Data received on port 1234 from port 1234 with length 10
1610124780.647307;m3-85;Data received on port 1234 from port 1234 with length 10
1610124781.259257;m3-81;Sending broadcast
1610124781.269349;m3-90;Data received on port 1234 from port 1234 with length 10
1610124781.269630;m3-89;Data received on port 1234 from port 1234 with length 10
1610124781.270249;m3-82;Data received on port 1234 from port 1234 with length 10
1610124781.270947;m3-83;Data received on port 1234 from port 1234 with length 10
1610124781.275681;m3-87;Data received on port 1234 from port 1234 with length 10
1610124781.276368;m3-84;Data received on port 1234 from port 1234 with length 10
1610124781.276660;m3-88;Data received on port 1234 from port 1234 with length 10
1610124781.277116;m3-86;Data received on port 1234 from port 1234 with length 10
1610124781.864118;m3-83;Sending broadcast
1610124781.877247;m3-80;Data received on port 1234 from port 1234 with length 10
1610124781.882539;m3-82;Data received on port 1234 from port 1234 with length 10
1610124781.885371;m3-90;Data received on port 1234 from port 1234 with length 10
1610124781.886954;m3-85;Data received on port 1234 from port 1234 with length 10
1610124781.894752;m3-86;Data received on port 1234 from port 1234 with length 10
1610124781.895456;m3-89;Data received on port 1234 from port 1234 with length 10
1610124781.896752;m3-84;Data received on port 1234 from port 1234 with length 10
1610124781.897327;m3-81;Data received on port 1234 from port 1234 with length 10
1610124781.899128;m3-88;Data received on port 1234 from port 1234 with length 10
1610124781.906562;m3-87;Data received on port 1234 from port 1234 with length 10
1610124782.742750;m3-80;Sending broadcast
1610124782.790775;m3-82;Data received on port 1234 from port 1234 with length 10
1610124782.794229;m3-87;Data received on port 1234 from port 1234 with length 10
1610124782.804708;m3-85;Data received on port 1234 from port 1234 with length 10
1610124782.811382;m3-89;Data received on port 1234 from port 1234 with length 10
1610124782.816366;m3-86;Data received on port 1234 from port 1234 with length 10
1610124782.817991;m3-84;Data received on port 1234 from port 1234 with length 10
1610124782.823930;m3-83;Data received on port 1234 from port 1234 with length 10
1610124784.443142;m3-80;Sending broadcast
1610124784.451349;m3-87;Data received on port 1234 from port 1234 with length 10
1610124784.451720;m3-86;Data received on port 1234 from port 1234 with length 10
1610124784.459002;m3-89;Data received on port 1234 from port 1234 with length 10
1610124784.460032;m3-84;Data received on port 1234 from port 1234 with length 10
1610124784.460265;m3-82;Data received on port 1234 from port 1234 with length 10
1610124784.461059;m3-85;Data received on port 1234 from port 1234 with length 10
1610124784.479862;m3-83;Data received on port 1234 from port 1234 with length 10
1610124785.804416;m3-83;Sending broadcast
1610124785.815168;m3-80;Data received on port 1234 from port 1234 with length 10
1610124785.815536;m3-85;Data received on port 1234 from port 1234 with length 10
1610124785.815734;m3-86;Data received on port 1234 from port 1234 with length 10
1610124785.815908;m3-81;Data received on port 1234 from port 1234 with length 10
1610124785.820434;m3-89;Data received on port 1234 from port 1234 with length 10
1610124785.821874;m3-90;Data received on port 1234 from port 1234 with length 10
1610124785.822174;m3-87;Data received on port 1234 from port 1234 with length 10
1610124785.822791;m3-84;Data received on port 1234 from port 1234 with length 10
1610124785.823067;m3-88;Data received on port 1234 from port 1234 with length 10
1610124785.843574;m3-82;Data received on port 1234 from port 1234 with length 10
1610124786.526467;m3-85;Sending broadcast
1610124786.557799;m3-82;Data received on port 1234 from port 1234 with length 10
1610124786.564044;m3-83;Data received on port 1234 from port 1234 with length 10
1610124786.570988;m3-90;Data received on port 1234 from port 1234 with length 10
1610124786.571581;m3-88;Data received on port 1234 from port 1234 with length 10
1610124786.577172;m3-81;Data received on port 1234 from port 1234 with length 10
1610124786.581224;m3-80;Data received on port 1234 from port 1234 with length 10
1610124786.583658;m3-84;Data received on port 1234 from port 1234 with length 10
1610124786.587001;m3-87;Data received on port 1234 from port 1234 with length 10
1610124786.980991;m3-86;Sending broadcast
1610124786.990973;m3-88;Data received on port 1234 from port 1234 with length 10
1610124786.991340;m3-84;Data received on port 1234 from port 1234 with length 10
1610124786.991615;m3-83;Data received on port 1234 from port 1234 with length 10
1610124786.991871;m3-85;Data received on port 1234 from port 1234 with length 10
1610124786.992045;m3-82;Data received on port 1234 from port 1234 with length 10
1610124786.997049;m3-89;Data received on port 1234 from port 1234 with length 10
1610124786.999869;m3-87;Data received on port 1234 from port 1234 with length 10
1610124787.004011;m3-80;Data received on port 1234 from port 1234 with length 10
1610124787.935696;m3-88;Sending broadcast
1610124787.942932;m3-80;Data received on port 1234 from port 1234 with length 10
1610124787.944715;m3-83;Data received on port 1234 from port 1234 with length 10
1610124787.944945;m3-89;Data received on port 1234 from port 1234 with length 10
1610124787.945255;m3-84;Data received on port 1234 from port 1234 with length 10
1610124787.945444;m3-86;Data received on port 1234 from port 1234 with length 10
1610124787.945723;m3-81;Data received on port 1234 from port 1234 with length 10
1610124787.952465;m3-87;Data received on port 1234 from port 1234 with length 10
1610124787.965107;m3-85;Data received on port 1234 from port 1234 with length 10
1610124788.410473;m3-82;Sending broadcast
1610124788.424564;m3-80;Data received on port 1234 from port 1234 with length 10
1610124788.426740;m3-84;Data received on port 1234 from port 1234 with length 10
1610124788.428804;m3-90;Data received on port 1234 from port 1234 with length 10
1610124788.429209;m3-81;Data received on port 1234 from port 1234 with length 10
1610124788.429414;m3-88;Data received on port 1234 from port 1234 with length 10
1610124788.431795;m3-87;Data received on port 1234 from port 1234 with length 10
1610124788.439252;m3-83;Data received on port 1234 from port 1234 with length 10
1610124788.441076;m3-89;Data received on port 1234 from port 1234 with length 10
1610124788.443682;m3-85;Data received on port 1234 from port 1234 with length 10
1610124788.575069;m3-84;Sending broadcast
1610124788.584037;m3-86;Data received on port 1234 from port 1234 with length 10
1610124788.586061;m3-83;Data received on port 1234 from port 1234 with length 10
1610124788.586522;m3-87;Data received on port 1234 from port 1234 with length 10
1610124788.586816;m3-81;Data received on port 1234 from port 1234 with length 10
1610124788.613558;m3-80;Data received on port 1234 from port 1234 with length 10
1610124788.614762;m3-82;Data received on port 1234 from port 1234 with length 10
1610124788.615532;m3-85;Data received on port 1234 from port 1234 with length 10
1610124788.617803;m3-90;Data received on port 1234 from port 1234 with length 10
1610124790.466761;m3-90;Sending broadcast
1610124790.477543;m3-83;Data received on port 1234 from port 1234 with length 10
1610124790.477960;m3-81;Data received on port 1234 from port 1234 with length 10
1610124790.478827;m3-84;Data received on port 1234 from port 1234 with length 10
1610124790.484834;m3-87;Data received on port 1234 from port 1234 with length 10
1610124790.485129;m3-88;Data received on port 1234 from port 1234 with length 10
1610124790.497550;m3-85;Data received on port 1234 from port 1234 with length 10
1610124790.500404;m3-80;Data received on port 1234 from port 1234 with length 10
1610124791.142650;m3-87;Sending broadcast
1610124791.158880;m3-82;Data received on port 1234 from port 1234 with length 10
1610124791.161872;m3-84;Data received on port 1234 from port 1234 with length 10
1610124791.163642;m3-83;Data received on port 1234 from port 1234 with length 10
1610124791.166509;m3-90;Data received on port 1234 from port 1234 with length 10
1610124791.175961;m3-81;Data received on port 1234 from port 1234 with length 10
1610124791.180856;m3-88;Data received on port 1234 from port 1234 with length 10
1610124791.184306;m3-89;Data received on port 1234 from port 1234 with length 10
1610124792.426162;m3-89;Sending broadcast
1610124792.436061;m3-84;Data received on port 1234 from port 1234 with length 10
1610124792.436434;m3-83;Data received on port 1234 from port 1234 with length 10
1610124792.436711;m3-87;Data received on port 1234 from port 1234 with length 10
1610124792.436893;m3-81;Data received on port 1234 from port 1234 with length 10
1610124792.437138;m3-80;Data received on port 1234 from port 1234 with length 10
1610124792.437706;m3-90;Data received on port 1234 from port 1234 with length 10
1610124792.446247;m3-88;Data received on port 1234 from port 1234 with length 10
1610124792.456279;m3-85;Data received on port 1234 from port 1234 with length 10
1610124792.464257;m3-86;Data received on port 1234 from port 1234 with length 10
1610124792.467237;m3-82;Data received on port 1234 from port 1234 with length 10
1610124792.587061;m3-81;Sending broadcast
1610124792.598040;m3-87;Data received on port 1234 from port 1234 with length 10
1610124792.598494;m3-86;Data received on port 1234 from port 1234 with length 10
1610124792.607101;m3-82;Data received on port 1234 from port 1234 with length 10
1610124792.625597;m3-80;Data received on port 1234 from port 1234 with length 10
1610124792.630239;m3-85;Data received on port 1234 from port 1234 with length 10
1610124794.471718;m3-80;Sending broadcast
1610124794.483056;m3-86;Data received on port 1234 from port 1234 with length 10
1610124794.483366;m3-89;Data received on port 1234 from port 1234 with length 10
1610124794.490538;m3-82;Data received on port 1234 from port 1234 with length 10
1610124794.490940;m3-87;Data received on port 1234 from port 1234 with length 10
1610124794.504181;m3-85;Data received on port 1234 from port 1234 with length 10
1610124795.676505;m3-90;Sending broadcast
1610124795.687979;m3-87;Data received on port 1234 from port 1234 with length 10
1610124795.688283;m3-82;Data received on port 1234 from port 1234 with length 10
1610124795.688582;m3-88;Data received on port 1234 from port 1234 with length 10
1610124795.694649;m3-83;Data received on port 1234 from port 1234 with length 10
1610124795.695036;m3-89;Data received on port 1234 from port 1234 with length 10
1610124795.695361;m3-84;Data received on port 1234 from port 1234 with length 10
1610124795.695547;m3-85;Data received on port 1234 from port 1234 with length 10
1610124795.695777;m3-81;Data received on port 1234 from port 1234 with length 10
1610124795.697110;m3-86;Data received on port 1234 from port 1234 with length 10
1610124795.976040;m3-84;Sending broadcast
1610124795.985273;m3-83;Data received on port 1234 from port 1234 with length 10
1610124795.986098;m3-90;Data received on port 1234 from port 1234 with length 10
1610124795.986639;m3-81;Data received on port 1234 from port 1234 with length 10
1610124795.990512;m3-85;Data received on port 1234 from port 1234 with length 10
1610124795.993974;m3-80;Data received on port 1234 from port 1234 with length 10
1610124796.005807;m3-82;Data received on port 1234 from port 1234 with length 10
1610124796.011146;m3-86;Data received on port 1234 from port 1234 with length 10
1610124796.011577;m3-89;Data received on port 1234 from port 1234 with length 10
1610124797.001594;m3-87;Sending broadcast
1610124797.011357;m3-82;Data received on port 1234 from port 1234 with length 10
1610124797.011651;m3-89;Data received on port 1234 from port 1234 with length 10
1610124797.012497;m3-86;Data received on port 1234 from port 1234 with length 10
1610124797.018740;m3-84;Data received on port 1234 from port 1234 with length 10
1610124797.021861;m3-81;Data received on port 1234 from port 1234 with length 10
1610124797.024987;m3-88;Data received on port 1234 from port 1234 with length 10
1610124797.031324;m3-90;Data received on port 1234 from port 1234 with length 10
1610124797.032879;m3-83;Data received on port 1234 from port 1234 with length 10
1610124797.041262;m3-80;Data received on port 1234 from port 1234 with length 10
1610124797.872561;m3-86;Sending broadcast
1610124798.031142;m3-80;Data received on port 1234 from port 1234 with length 10
1610124798.031515;m3-82;Data received on port 1234 from port 1234 with length 10
1610124798.031838;m3-87;Data received on port 1234 from port 1234 with length 10
1610124799.407663;m3-81;Sending broadcast
1610124799.415637;m3-86;Data received on port 1234 from port 1234 with length 10
1610124799.416055;m3-89;Data received on port 1234 from port 1234 with length 10
1610124799.416456;m3-80;Data received on port 1234 from port 1234 with length 10
1610124799.416656;m3-82;Data received on port 1234 from port 1234 with length 10
1610124799.418484;m3-88;Data received on port 1234 from port 1234 with length 10
1610124799.418962;m3-90;Data received on port 1234 from port 1234 with length 10
1610124799.419176;m3-84;Data received on port 1234 from port 1234 with length 10
1610124799.419356;m3-83;Data received on port 1234 from port 1234 with length 10
1610124799.425388;m3-87;Data received on port 1234 from port 1234 with length 10
1610124799.431387;m3-85;Data received on port 1234 from port 1234 with length 10
1610124801.094312;m3-83;Sending broadcast
1610124801.105478;m3-85;Data received on port 1234 from port 1234 with length 10
1610124801.106203;m3-90;Data received on port 1234 from port 1234 with length 10
1610124801.106536;m3-84;Data received on port 1234 from port 1234 with length 10
1610124801.106743;m3-86;Data received on port 1234 from port 1234 with length 10
1610124801.106915;m3-82;Data received on port 1234 from port 1234 with length 10
1610124801.107076;m3-89;Data received on port 1234 from port 1234 with length 10
1610124801.107323;m3-88;Data received on port 1234 from port 1234 with length 10
1610124801.114029;m3-87;Data received on port 1234 from port 1234 with length 10
1610124801.125612;m3-80;Data received on port 1234 from port 1234 with length 10
1610124801.290471;m3-82;Sending broadcast
1610124801.300805;m3-84;Data received on port 1234 from port 1234 with length 10
1610124801.301323;m3-81;Data received on port 1234 from port 1234 with length 10
1610124801.301527;m3-83;Data received on port 1234 from port 1234 with length 10
1610124801.303314;m3-87;Data received on port 1234 from port 1234 with length 10
1610124801.303615;m3-88;Data received on port 1234 from port 1234 with length 10
1610124801.306034;m3-90;Data received on port 1234 from port 1234 with length 10
1610124801.306390;m3-86;Data received on port 1234 from port 1234 with length 10
1610124801.308653;m3-85;Data received on port 1234 from port 1234 with length 10
1610124801.322038;m3-80;Data received on port 1234 from port 1234 with length 10
1610124801.515310;m3-88;Sending broadcast
1610124801.525134;m3-87;Data received on port 1234 from port 1234 with length 10
1610124801.525576;m3-90;Data received on port 1234 from port 1234 with length 10
1610124801.526091;m3-82;Data received on port 1234 from port 1234 with length 10
1610124801.526788;m3-86;Data received on port 1234 from port 1234 with length 10
1610124801.527027;m3-81;Data received on port 1234 from port 1234 with length 10
1610124801.532462;m3-84;Data received on port 1234 from port 1234 with length 10
1610124801.532911;m3-80;Data received on port 1234 from port 1234 with length 10
1610124801.533201;m3-83;Data received on port 1234 from port 1234 with length 10
1610124801.536723;m3-85;Data received on port 1234 from port 1234 with length 10
1610124801.543036;m3-89;Data received on port 1234 from port 1234 with length 10
1610124802.386453;m3-89;Sending broadcast
1610124802.396852;m3-82;Data received on port 1234 from port 1234 with length 10
1610124802.397384;m3-86;Data received on port 1234 from port 1234 with length 10
1610124802.397759;m3-85;Data received on port 1234 from port 1234 with length 10
1610124802.404556;m3-81;Data received on port 1234 from port 1234 with length 10
1610124802.405132;m3-80;Data received on port 1234 from port 1234 with length 10
1610124802.427450;m3-84;Data received on port 1234 from port 1234 with length 10
1610124802.428368;m3-87;Data received on port 1234 from port 1234 with length 10
1610124802.755747;m3-85;Sending broadcast
1610124802.766536;m3-90;Data received on port 1234 from port 1234 with length 10
1610124802.766994;m3-81;Data received on port 1234 from port 1234 with length 10
1610124802.767283;m3-83;Data received on port 1234 from port 1234 with length 10
1610124802.774051;m3-82;Data received on port 1234 from port 1234 with length 10
1610124802.774577;m3-88;Data received on port 1234 from port 1234 with length 10
1610124802.774871;m3-86;Data received on port 1234 from port 1234 with length 10
1610124802.785185;m3-89;Data received on port 1234 from port 1234 with length 10
1610124802.789409;m3-80;Data received on port 1234 from port 1234 with length 10
1610124802.954720;m3-84;Sending broadcast
1610124802.965741;m3-80;Data received on port 1234 from port 1234 with length 10
1610124802.966515;m3-87;Data received on port 1234 from port 1234 with length 10
1610124802.966901;m3-85;Data received on port 1234 from port 1234 with length 10
1610124802.967088;m3-89;Data received on port 1234 from port 1234 with length 10
1610124802.973046;m3-81;Data received on port 1234 from port 1234 with length 10
1610124802.977003;m3-88;Data received on port 1234 from port 1234 with length 10
1610124802.979969;m3-86;Data received on port 1234 from port 1234 with length 10
1610124802.981372;m3-82;Data received on port 1234 from port 1234 with length 10
1610124802.982623;m3-83;Data received on port 1234 from port 1234 with length 10
1610124802.983915;m3-90;Data received on port 1234 from port 1234 with length 10
1610124805.894003;m3-83;Sending broadcast
1610124805.905338;m3-89;Data received on port 1234 from port 1234 with length 10
1610124805.912188;m3-85;Data received on port 1234 from port 1234 with length 10
1610124805.920848;m3-87;Data received on port 1234 from port 1234 with length 10
1610124805.924683;m3-84;Data received on port 1234 from port 1234 with length 10
1610124805.929684;m3-90;Data received on port 1234 from port 1234 with length 10
1610124805.935088;m3-81;Data received on port 1234 from port 1234 with length 10
1610124805.937487;m3-88;Data received on port 1234 from port 1234 with length 10
1610124806.971954;m3-80;Sending broadcast
1610124806.981786;m3-82;Data received on port 1234 from port 1234 with length 10
1610124806.982085;m3-89;Data received on port 1234 from port 1234 with length 10
1610124806.987127;m3-85;Data received on port 1234 from port 1234 with length 10
1610124806.987597;m3-86;Data received on port 1234 from port 1234 with length 10
1610124806.989268;m3-84;Data received on port 1234 from port 1234 with length 10
1610124806.989701;m3-87;Data received on port 1234 from port 1234 with length 10
1610124807.004173;m3-81;Data received on port 1234 from port 1234 with length 10
